[file_runner.Program] [thread-1] [2022-02-02 11:18:55.029]  已接收到主进程id：20340
[file_runner.service.Server] [thread-38] [2022-02-02 18:24:16.210]  收到请求：{"reqId":73,"action":"notify","data":"{\"pic\":\"D:\\\\ws\\\\web\\\\gmap-ui\\\\main\\\\imgs\\\\succ.png\",\"title\":\"内容已复制\",\"body\":\"d:\\\\down\"}"}
[file_runner.service.Server] [thread-38] [2022-02-02 18:24:16.211]  返回结果：{ reqId=73, succ=True, msg=, data= }
[file_runner.service.Server] [thread-36] [2022-02-02 18:24:25.329]  收到请求：{"reqId":74,"action":"openby","data":"{\"url\":\"openby://D:\\\\c.txt@@emeditor\"}"}
[file_runner.service.Server] [thread-36] [2022-02-02 18:24:25.376]  System.Exception: 文件不存在，无法打开：
D:\c.txt
   在 file_runner.service.OpenByHandler.handle(BaseReq generalReq)
   在 file_runner.service.Server.<>c__DisplayClass12_0.<handleRequest>b__0()
[file_runner.service.Server] [thread-36] [2022-02-02 18:24:25.376]  返回结果：{ reqId=74, succ=False, msg=文件不存在，无法打开：
D:\c.txt, data= }
[file_runner.service.Server] [thread-34] [2022-02-02 18:24:25.377]  收到请求：{"reqId":75,"action":"notify","data":"{\"pic\":\"D:\\\\ws\\\\web\\\\gmap-ui\\\\main\\\\imgs\\\\fail.png\",\"title\":\"操作有误\",\"body\":\"文件不存在，无法打开：\\r\\nD:\\\\c.txt\"}"}
[file_runner.service.Server] [thread-34] [2022-02-02 18:24:25.377]  返回结果：{ reqId=75, succ=True, msg=, data= }
[file_runner.service.Server] [thread-36] [2022-02-02 18:24:27.360]  收到请求：{"reqId":76,"action":"cppath","data":"{\"url\":\"cppath://d:\\\\down\"}"}
[file_runner.service.Server] [thread-36] [2022-02-02 18:24:27.369]  返回结果：{ reqId=76, succ=True, msg=, data=System.Collections.Hashtable }
[file_runner.service.Server] [thread-38] [2022-02-02 18:24:27.371]  收到请求：{"reqId":77,"action":"notify","data":"{\"pic\":\"D:\\\\ws\\\\web\\\\gmap-ui\\\\main\\\\imgs\\\\succ.png\",\"title\":\"内容已复制\",\"body\":\"d:\\\\down\"}"}
[file_runner.service.Server] [thread-38] [2022-02-02 18:24:27.372]  返回结果：{ reqId=77, succ=True, msg=, data= }
[file_runner.service.Server] [thread-37] [2022-02-02 18:24:27.985]  收到请求：{"reqId":78,"action":"dir","data":"{\"url\":\"dir://d:\\\\down\"}"}
[file_runner.service.Server] [thread-37] [2022-02-02 18:24:28.340]  返回结果：{ reqId=78, succ=True, msg=, data= }
[file_runner.service.Server] [thread-38] [2022-02-02 18:24:30.000]  收到请求：{"reqId":79,"action":"file","data":"{\"url\":\"file:///d:\\\\down\"}"}
[file_runner.service.Server] [thread-38] [2022-02-02 18:24:30.075]  返回结果：{ reqId=79, succ=True, msg=, data= }
[file_runner.service.Server] [thread-38] [2022-02-02 18:24:36.634]  收到请求：{"reqId":80,"action":"cppath","data":"{\"url\":\"cppath://d:\\\\down\"}"}
[file_runner.service.Server] [thread-38] [2022-02-02 18:24:36.639]  返回结果：{ reqId=80, succ=True, msg=, data=System.Collections.Hashtable }
[file_runner.service.Server] [thread-34] [2022-02-02 18:24:36.657]  收到请求：{"reqId":81,"action":"notify","data":"{\"pic\":\"D:\\\\ws\\\\web\\\\gmap-ui\\\\main\\\\imgs\\\\succ.png\",\"title\":\"内容已复制\",\"body\":\"d:\\\\down\"}"}
[file_runner.service.Server] [thread-34] [2022-02-02 18:24:36.658]  返回结果：{ reqId=81, succ=True, msg=, data= }
[file_runner.service.Server] [thread-37] [2022-02-02 18:24:37.473]  收到请求：{"reqId":82,"action":"cppath","data":"{\"url\":\"cppath://d:\\\\down\"}"}
[file_runner.service.Server] [thread-37] [2022-02-02 18:24:37.483]  返回结果：{ reqId=82, succ=True, msg=, data=System.Collections.Hashtable }
[file_runner.service.Server] [thread-36] [2022-02-02 18:24:37.485]  收到请求：{"reqId":83,"action":"notify","data":"{\"pic\":\"D:\\\\ws\\\\web\\\\gmap-ui\\\\main\\\\imgs\\\\succ.png\",\"title\":\"内容已复制\",\"body\":\"d:\\\\down\"}"}
[file_runner.service.Server] [thread-36] [2022-02-02 18:24:37.485]  返回结果：{ reqId=83, succ=True, msg=, data= }
[file_runner.service.Server] [thread-38] [2022-02-02 18:24:38.448]  收到请求：{"reqId":84,"action":"openby","data":"{\"url\":\"openby://D:\\\\c.txt@@emeditor\"}"}
[file_runner.service.Server] [thread-38] [2022-02-02 18:24:38.467]  System.Exception: 文件不存在，无法打开：
D:\c.txt
   在 file_runner.service.OpenByHandler.handle(BaseReq generalReq)
   在 file_runner.service.Server.<>c__DisplayClass12_0.<handleRequest>b__0()
[file_runner.service.Server] [thread-38] [2022-02-02 18:24:38.467]  返回结果：{ reqId=84, succ=False, msg=文件不存在，无法打开：
D:\c.txt, data= }
[file_runner.service.Server] [thread-36] [2022-02-02 18:24:38.469]  收到请求：{"reqId":85,"action":"notify","data":"{\"pic\":\"D:\\\\ws\\\\web\\\\gmap-ui\\\\main\\\\imgs\\\\fail.png\",\"title\":\"操作有误\",\"body\":\"文件不存在，无法打开：\\r\\nD:\\\\c.txt\"}"}
[file_runner.service.Server] [thread-36] [2022-02-02 18:24:38.469]  返回结果：{ reqId=85, succ=True, msg=, data= }
[file_runner.service.Server] [thread-34] [2022-02-02 18:24:39.353]  收到请求：{"reqId":86,"action":"cppath","data":"{\"url\":\"cppath://d:\\\\down\"}"}
[file_runner.service.Server] [thread-34] [2022-02-02 18:24:39.363]  返回结果：{ reqId=86, succ=True, msg=, data=System.Collections.Hashtable }
[file_runner.service.Server] [thread-37] [2022-02-02 18:24:39.365]  收到请求：{"reqId":87,"action":"notify","data":"{\"pic\":\"D:\\\\ws\\\\web\\\\gmap-ui\\\\main\\\\imgs\\\\succ.png\",\"title\":\"内容已复制\",\"body\":\"d:\\\\down\"}"}
[file_runner.service.Server] [thread-37] [2022-02-02 18:24:39.365]  返回结果：{ reqId=87, succ=True, msg=, data= }
[file_runner.service.Server] [thread-38] [2022-02-02 18:24:40.129]  收到请求：{"reqId":88,"action":"cppath","data":"{\"url\":\"cppath://d:\\\\down\"}"}
[file_runner.service.Server] [thread-38] [2022-02-02 18:24:40.134]  返回结果：{ reqId=88, succ=True, msg=, data=System.Collections.Hashtable }
[file_runner.service.Server] [thread-36] [2022-02-02 18:24:40.140]  收到请求：{"reqId":89,"action":"notify","data":"{\"pic\":\"D:\\\\ws\\\\web\\\\gmap-ui\\\\main\\\\imgs\\\\succ.png\",\"title\":\"内容已复制\",\"body\":\"d:\\\\down\"}"}
[file_runner.service.Server] [thread-36] [2022-02-02 18:24:40.140]  返回结果：{ reqId=89, succ=True, msg=, data= }
[file_runner.service.Server] [thread-37] [2022-02-02 18:24:53.585]  收到请求：{"reqId":90,"action":"cppath","data":"{\"url\":\"cppath://d:\\\\a.txt\"}"}
[file_runner.service.Server] [thread-37] [2022-02-02 18:24:53.600]  System.Exception: 路径不存在：
d:\a.txt
   在 file_runner.service.CpPathProtocolHandler.handle(BaseReq generalReq)
   在 file_runner.service.Server.<>c__DisplayClass12_0.<handleRequest>b__0()
[file_runner.service.Server] [thread-37] [2022-02-02 18:24:53.600]  返回结果：{ reqId=90, succ=False, msg=路径不存在：
d:\a.txt, data= }
[file_runner.service.Server] [thread-36] [2022-02-02 18:24:53.600]  收到请求：{"reqId":91,"action":"notify","data":"{\"pic\":\"D:\\\\ws\\\\web\\\\gmap-ui\\\\main\\\\imgs\\\\fail.png\",\"title\":\"操作有误\",\"body\":\"路径不存在：\\r\\nd:\\\\a.txt\"}"}
[file_runner.service.Server] [thread-36] [2022-02-02 18:24:53.600]  返回结果：{ reqId=91, succ=True, msg=, data= }
[file_runner.service.Server] [thread-34] [2022-02-02 18:24:55.281]  收到请求：{"reqId":92,"action":"cppath","data":"{\"url\":\"cppath://d:\\\\down\"}"}
[file_runner.service.Server] [thread-34] [2022-02-02 18:24:55.293]  返回结果：{ reqId=92, succ=True, msg=, data=System.Collections.Hashtable }
[file_runner.service.Server] [thread-38] [2022-02-02 18:24:55.295]  收到请求：{"reqId":93,"action":"notify","data":"{\"pic\":\"D:\\\\ws\\\\web\\\\gmap-ui\\\\main\\\\imgs\\\\succ.png\",\"title\":\"内容已复制\",\"body\":\"d:\\\\down\"}"}
[file_runner.service.Server] [thread-38] [2022-02-02 18:24:55.296]  返回结果：{ reqId=93, succ=True, msg=, data= }
[file_runner.service.Server] [thread-37] [2022-02-02 18:24:56.441]  收到请求：{"reqId":94,"action":"openby","data":"{\"url\":\"openby://D:\\\\c.txt@@emeditor\"}"}
[file_runner.service.Server] [thread-37] [2022-02-02 18:24:56.455]  System.Exception: 文件不存在，无法打开：
D:\c.txt
   在 file_runner.service.OpenByHandler.handle(BaseReq generalReq)
   在 file_runner.service.Server.<>c__DisplayClass12_0.<handleRequest>b__0()
[file_runner.service.Server] [thread-37] [2022-02-02 18:24:56.455]  返回结果：{ reqId=94, succ=False, msg=文件不存在，无法打开：
D:\c.txt, data= }
[file_runner.service.Server] [thread-36] [2022-02-02 18:24:56.455]  收到请求：{"reqId":95,"action":"notify","data":"{\"pic\":\"D:\\\\ws\\\\web\\\\gmap-ui\\\\main\\\\imgs\\\\fail.png\",\"title\":\"操作有误\",\"body\":\"文件不存在，无法打开：\\r\\nD:\\\\c.txt\"}"}
[file_runner.service.Server] [thread-36] [2022-02-02 18:24:56.455]  返回结果：{ reqId=95, succ=True, msg=, data= }
[file_runner.service.Server] [thread-38] [2022-02-02 18:25:09.550]  收到请求：{"reqId":96,"action":"search","data":"{\"title\":\"\",\"cont\":\"积分\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-38] [2022-02-02 18:25:09.555]  返回结果：{ reqId=96, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-41] [2022-02-02 18:25:56.695]  收到请求：{"reqId":97,"action":"search","data":"{\"title\":\"\",\"cont\":\"积分\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-41] [2022-02-02 18:25:56.701]  返回结果：{ reqId=97, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-35] [2022-02-02 18:26:02.674]  收到请求：{"reqId":98,"action":"search","data":"{\"title\":\"\",\"cont\":\" \",\"both\":\"\"}"}
[file_runner.service.Server] [thread-35] [2022-02-02 18:26:02.676]  返回结果：{ reqId=98, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-41] [2022-02-02 18:26:03.145]  收到请求：{"reqId":99,"action":"search","data":"{\"title\":\"\",\"cont\":\"極限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-41] [2022-02-02 18:26:03.147]  返回结果：{ reqId=99, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-35] [2022-02-02 18:26:05.235]  收到请求：{"reqId":100,"action":"search","data":"{\"title\":\"\",\"cont\":\"限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-35] [2022-02-02 18:26:05.240]  返回结果：{ reqId=100, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-41] [2022-02-02 18:26:06.250]  收到请求：{"reqId":101,"action":"search","data":"{\"title\":\"\",\"cont\":\" 限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-41] [2022-02-02 18:26:06.255]  返回结果：{ reqId=101, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-35] [2022-02-02 18:26:06.891]  收到请求：{"reqId":102,"action":"search","data":"{\"title\":\"\",\"cont\":\"極限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-35] [2022-02-02 18:26:06.894]  返回结果：{ reqId=102, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-41] [2022-02-02 18:26:09.219]  收到请求：{"reqId":103,"action":"search","data":"{\"title\":\"\",\"cont\":\" 限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-41] [2022-02-02 18:26:09.224]  返回结果：{ reqId=103, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-35] [2022-02-02 18:26:13.312]  收到请求：{"reqId":104,"action":"search","data":"{\"title\":\"\",\"cont\":\"限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-35] [2022-02-02 18:26:13.316]  返回结果：{ reqId=104, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-41] [2022-02-02 18:26:15.036]  收到请求：{"reqId":105,"action":"search","data":"{\"title\":\"\",\"cont\":\" 限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-41] [2022-02-02 18:26:15.041]  返回结果：{ reqId=105, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-35] [2022-02-02 18:26:21.186]  收到请求：{"reqId":106,"action":"search","data":"{\"title\":\"\",\"cont\":\" 限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-35] [2022-02-02 18:26:21.191]  返回结果：{ reqId=106, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-35] [2022-02-02 18:26:24.713]  收到请求：{"reqId":107,"action":"search","data":"{\"title\":\"\",\"cont\":\"限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-35] [2022-02-02 18:26:24.718]  返回结果：{ reqId=107, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-41] [2022-02-02 18:26:25.279]  收到请求：{"reqId":108,"action":"search","data":"{\"title\":\"\",\"cont\":\" 限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-41] [2022-02-02 18:26:25.284]  返回结果：{ reqId=108, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-35] [2022-02-02 18:26:31.020]  收到请求：{"reqId":109,"action":"search","data":"{\"title\":\"\",\"cont\":\"限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-35] [2022-02-02 18:26:31.025]  返回结果：{ reqId=109, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-41] [2022-02-02 18:26:44.939]  收到请求：{"reqId":110,"action":"search","data":"{\"title\":\"\",\"cont\":\"限 \",\"both\":\"\"}"}
[file_runner.service.Server] [thread-41] [2022-02-02 18:26:44.944]  返回结果：{ reqId=110, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-35] [2022-02-02 18:26:48.991]  收到请求：{"reqId":111,"action":"search","data":"{\"title\":\"\",\"cont\":\"限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-35] [2022-02-02 18:26:48.996]  返回结果：{ reqId=111, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-41] [2022-02-02 18:26:50.208]  收到请求：{"reqId":112,"action":"search","data":"{\"title\":\"\",\"cont\":\" 限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-41] [2022-02-02 18:26:50.212]  返回结果：{ reqId=112, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-41] [2022-02-02 18:26:53.478]  收到请求：{"reqId":113,"action":"search","data":"{\"title\":\"\",\"cont\":\"限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-41] [2022-02-02 18:26:53.483]  返回结果：{ reqId=113, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-35] [2022-02-02 18:27:01.932]  收到请求：{"reqId":114,"action":"search","data":"{\"title\":\"\",\"cont\":\" 限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-35] [2022-02-02 18:27:01.937]  返回结果：{ reqId=114, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-41] [2022-02-02 18:27:03.642]  收到请求：{"reqId":115,"action":"search","data":"{\"title\":\"\",\"cont\":\"极限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-41] [2022-02-02 18:27:03.651]  返回结果：{ reqId=115, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-35] [2022-02-02 18:27:26.748]  收到请求：{"reqId":116,"action":"search","data":"{\"title\":\"3\",\"cont\":\"极限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-35] [2022-02-02 18:27:26.751]  返回结果：{ reqId=116, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-9] [2022-02-02 18:27:29.105]  收到请求：{"reqId":117,"action":"search","data":"{\"title\":\"222\",\"cont\":\"极限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-9] [2022-02-02 18:27:29.107]  返回结果：{ reqId=117, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-35] [2022-02-02 18:27:30.567]  收到请求：{"reqId":118,"action":"search","data":"{\"title\":\"22\",\"cont\":\"极限\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-35] [2022-02-02 18:27:30.577]  返回结果：{ reqId=118, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:13.047]  收到请求：{"reqId":119,"action":"search","data":"{\"title\":\"\",\"cont\":\"\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:13.051]  返回结果：{ reqId=119, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:13.453]  收到请求：{"reqId":120,"action":"search","data":"{\"title\":\"\",\"cont\":\"\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:13.457]  返回结果：{ reqId=120, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:13.869]  收到请求：{"reqId":121,"action":"search","data":"{\"title\":\"\",\"cont\":\"\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:13.873]  返回结果：{ reqId=121, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:14.281]  收到请求：{"reqId":122,"action":"search","data":"{\"title\":\"\",\"cont\":\"\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:14.285]  返回结果：{ reqId=122, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:14.688]  收到请求：{"reqId":123,"action":"search","data":"{\"title\":\"\",\"cont\":\"\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:14.692]  返回结果：{ reqId=123, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:15.723]  收到请求：{"reqId":124,"action":"search","data":"{\"title\":\"\",\"cont\":\"222\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:15.726]  返回结果：{ reqId=124, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:16.136]  收到请求：{"reqId":125,"action":"search","data":"{\"title\":\"\",\"cont\":\"222\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:16.139]  返回结果：{ reqId=125, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:16.543]  收到请求：{"reqId":126,"action":"search","data":"{\"title\":\"\",\"cont\":\"222\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:16.545]  返回结果：{ reqId=126, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:16.948]  收到请求：{"reqId":127,"action":"search","data":"{\"title\":\"\",\"cont\":\"222\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:16.951]  返回结果：{ reqId=127, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:17.357]  收到请求：{"reqId":128,"action":"search","data":"{\"title\":\"\",\"cont\":\"222\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:17.359]  返回结果：{ reqId=128, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:17.762]  收到请求：{"reqId":129,"action":"search","data":"{\"title\":\"\",\"cont\":\"222\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:17.764]  返回结果：{ reqId=129, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:18.169]  收到请求：{"reqId":130,"action":"search","data":"{\"title\":\"\",\"cont\":\"222\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:18.171]  返回结果：{ reqId=130, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:18.575]  收到请求：{"reqId":131,"action":"search","data":"{\"title\":\"\",\"cont\":\"222\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:18.578]  返回结果：{ reqId=131, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:19.155]  收到请求：{"reqId":132,"action":"search","data":"{\"title\":\" \",\"cont\":\"222\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:19.158]  返回结果：{ reqId=132, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:19.570]  收到请求：{"reqId":133,"action":"search","data":"{\"title\":\" \",\"cont\":\"222\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:19.573]  返回结果：{ reqId=133, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:20.326]  收到请求：{"reqId":134,"action":"search","data":"{\"title\":\"gant\",\"cont\":\"222\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:20.328]  返回结果：{ reqId=134, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:20.731]  收到请求：{"reqId":135,"action":"search","data":"{\"title\":\"gant\",\"cont\":\"222\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:20.736]  返回结果：{ reqId=135, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:21.139]  收到请求：{"reqId":136,"action":"search","data":"{\"title\":\"gant\",\"cont\":\"222\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:21.144]  返回结果：{ reqId=136, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:21.548]  收到请求：{"reqId":137,"action":"search","data":"{\"title\":\"gant\",\"cont\":\"222\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:21.554]  返回结果：{ reqId=137, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:21.957]  收到请求：{"reqId":138,"action":"search","data":"{\"title\":\"gant\",\"cont\":\"222\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:21.962]  返回结果：{ reqId=138, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:22.372]  收到请求：{"reqId":139,"action":"search","data":"{\"title\":\"gant\",\"cont\":\"222\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:22.377]  返回结果：{ reqId=139, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:23.049]  收到请求：{"reqId":140,"action":"search","data":"{\"title\":\"gant\",\"cont\":\"\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:23.053]  返回结果：{ reqId=140, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:23.459]  收到请求：{"reqId":141,"action":"search","data":"{\"title\":\"gant\",\"cont\":\"\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:23.464]  返回结果：{ reqId=141, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:23.873]  收到请求：{"reqId":142,"action":"search","data":"{\"title\":\"gant\",\"cont\":\"\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-44] [2022-02-02 18:36:23.877]  返回结果：{ reqId=142, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:24.280]  收到请求：{"reqId":143,"action":"search","data":"{\"title\":\"gant\",\"cont\":\"\",\"both\":\"\"}"}
[file_runner.service.Server] [thread-45] [2022-02-02 18:36:24.285]  返回结果：{ reqId=143, succ=True, msg=, data=System.Collections.Generic.List`1[file_runner.service.SearchHandler+SearchResultItem] }
